"s1","s2","t","MBT.norm","speed.norm","profil.norm","steel.norm","invRad.norm"
1,1,2.78630136986301,0.240014657770025,0.473684210526316,0.482758620689655,0,0
1,1,0.89041095890411,0.240007026894288,0.315789473684211,0.655172413793103,0.3,0.118125
3,4,1.93424657534247,0.240007026894288,0.342105263157895,0.655172413793103,0.3,0.642857142857143
5,5,0.312328767123288,0.240007026894288,0.342105263157895,0.482758620689655,0.3,0
2,4,2.38630136986301,0.239506363041894,0.421052631578947,0.655172413793103,0.3,0.237735849056604
3,3,0.216438356164384,0.239506363041894,0.342105263157895,0.655172413793103,0.75,0.42
2,2,1.04383561643836,0.239506363041894,0.421052631578947,0.655172413793103,0.3,0
3,4,0.802739726027397,0.231816724830297,0.394736842105263,0.655172413793103,0.75,0
2,2,2.79452054794521,0.239486086135595,0.342105263157895,0.655172413793103,0.3,0.378
2,2,0.605479452054794,0.239460158731408,0.289473684210526,0.655172413793103,0.75,0.421875
2,4,0.134246575342466,0.239460158731408,0.289473684210526,0.655172413793103,0.75,0.421875
4,4,0.153424657534247,0.239460158731408,0.368421052631579,0.655172413793103,0.3,0.493472584856397
1,4,0.745205479452055,0.239460158731408,0.368421052631579,0.655172413793103,0.3,0.65625
2,3,1.24383561643836,0.239460158731408,0.526315789473684,0.655172413793103,0.3,0
2,4,0.315068493150685,0.13870677298146,0.526315789473684,0.482758620689655,0,0
1,1,3.77260273972603,0.120132525263471,0.421052631578947,0.655172413793103,0.3,0.094689378757515
3,4,2.98082191780822,0.125970456114949,0.447368421052632,0.655172413793103,0.3,0.094689378757515
1,3,3.21095890410959,0.125970456114949,0.447368421052632,0.655172413793103,0.3,0.094689378757515
3,3,0.887671232876712,0.125970456114949,0.447368421052632,0.655172413793103,0.3,0.094689378757515
3,3,1.25753424657534,0.125970456114949,0.447368421052632,0.655172413793103,0.3,0.094689378757515
3,3,1.90958904109589,0.125970456114949,0.447368421052632,0.655172413793103,0.3,0.094689378757515
5,5,0.312328767123288,0.108011037990785,0.210526315789474,0.655172413793103,0.3,0
3,3,0.887671232876712,0.125928746518692,0.526315789473684,0.482758620689655,0.3,0.0484615384615385
3,4,0.835616438356164,0.125928746518692,0.263157894736842,0.482758620689655,0.3,0
1,3,1.86301369863014,0.125928746518692,0.263157894736842,0.482758620689655,0.3,0
1,1,1.34794520547945,0.125928746518692,0.263157894736842,0.482758620689655,0.3,0
1,1,0.887671232876712,0.114185484379199,0.578947368421053,0.482758620689655,0.3,0.105
5,5,0.734246575342466,0.125920122074546,0.342105263157895,0.482758620689655,0.3,0
3,3,2.98082191780822,0.125920122074546,0.342105263157895,0.482758620689655,0.3,0
3,3,1.1013698630137,0.125920122074546,0.342105263157895,0.482758620689655,0.3,0
3,3,0.761643835616438,0.125920122074546,0.342105263157895,0.482758620689655,0.3,0
3,4,0.887671232876712,0.125920122074546,0.552631578947368,0.482758620689655,0.3,0.484615384615385
1,4,3.77260273972603,0.125920122074546,0.552631578947368,0.482758620689655,0.3,0.484615384615385
1,1,1.07123287671233,0.125932166556888,0.421052631578947,0.655172413793103,0.3,0
3,5,1.61095890410959,0.0501798886019211,0.157894736842105,0.655172413793103,0.75,0.4725
2,2,0.882191780821918,0.109241095957593,0.578947368421053,0.862068965517241,0.3,0.0555882352941176
2,2,0.347945205479452,0.109241095957593,0.578947368421053,0.862068965517241,0.3,0.1512
2,2,1.78356164383562,0.109241095957593,0.578947368421053,0.862068965517241,0.3,0.1512
2,2,1.87945205479452,0.109241095957593,0.578947368421053,0.862068965517241,0.3,0.1512
2,2,0.997260273972603,0.109086937397972,0.210526315789474,0.862068965517241,0.3,0.1575
2,2,0.882191780821918,0.109086937397972,0.210526315789474,0.862068965517241,0.3,0.1575
2,2,2.2027397260274,0.109002896380332,0.421052631578947,0.655172413793103,0.3,0
2,4,3.12602739726027,0.109205739791977,0.552631578947368,0.655172413793103,0.3,0.15736885928393
2,4,0.887671232876712,0.109205739791977,0.552631578947368,0.655172413793103,0.3,0.478481012658228
2,2,3.36164383561644,0.109205739791977,0.421052631578947,0.655172413793103,0.3,0
